,time,open,high,low,close,tick_volume,spread,real_volume
11710,1545291000,1244.79,1245.57,1244.48,1244.95,820,20,0
11711,1545292800,1244.95,1246.21,1244.87,1246.11,918,21,0
11712,1545294600,1246.11,1247.22,1245.76,1246.87,981,16,0
11713,1545296400,1246.87,1248.26,1246.37,1247.66,1749,16,0
11714,1545298200,1247.66,1248.62,1247.57,1248.54,1240,18,0
11715,1545300000,1248.5,1249.77,1248.26,1249.65,1035,15,0
11716,1545301800,1249.65,1250.25,1249.3,1249.39,727,18,0
11717,1545303600,1249.39,1253.9,1249.29,1252.97,1548,17,0
11718,1545305400,1252.97,1256.91,1252.24,1256.9,1727,17,0
11719,1545307200,1256.9,1257.04,1255.06,1255.31,1688,15,0
11720,1545309000,1255.31,1256.24,1254.1,1255.9,1429,16,0
11721,1545310800,1255.9,1255.94,1254.79,1255.33,1226,20,0
11722,1545312600,1255.33,1256.91,1255.33,1255.99,989,20,0
11723,1545314400,1256.01,1256.7,1255.0,1255.0,1064,20,0
11724,1545316200,1254.99,1255.65,1254.17,1254.42,1132,16,0
11725,1545318000,1254.42,1256.53,1253.48,1255.19,1918,21,0
11726,1545319800,1255.19,1257.33,1255.09,1256.83,2224,21,0
11727,1545321600,1256.84,1261.36,1256.61,1259.93,2678,15,0
11728,1545323400,1259.93,1261.01,1258.02,1259.37,2519,17,0
11729,1545325200,1259.28,1262.04,1259.28,1260.67,2245,17,0
11730,1545327000,1260.67,1260.77,1255.31,1256.25,2870,19,0
11731,1545328800,1256.25,1258.49,1255.81,1258.41,2326,15,0
11732,1545330600,1258.41,1260.17,1257.61,1260.03,1866,15,0
11733,1545332400,1260.05,1261.72,1259.14,1261.19,2511,22,0
11734,1545334200,1261.21,1264.19,1261.11,1262.59,2617,20,0
11735,1545336000,1262.59,1265.27,1262.02,1264.05,2153,16,0
11736,1545337800,1263.9,1264.85,1262.73,1264.37,1490,15,0
11737,1545339600,1264.37,1266.43,1264.23,1264.23,1789,15,0
11738,1545341400,1264.23,1264.27,1261.16,1262.57,1914,18,0
