,time,open,high,low,close,tick_volume,spread,real_volume
0,1641171600,16399.95,16408.7,16387.47,16387.85,497,60,0
1,1641172500,16387.85,16401.95,16385.05,16394.7,550,60,0
2,1641173400,16394.7,16395.95,16383.8,16390.8,386,60,0
3,1641174300,16391.3,16401.7,16389.95,16397.95,323,60,0
4,1641175200,16399.7,16406.8,16398.7,16399.2,425,60,0
5,1641176100,16399.7,16415.95,16398.45,16414.7,445,60,0
6,1641177000,16414.2,16427.2,16414.2,16424.45,476,60,0
7,1641177900,16424.7,16434.45,16421.2,16430.2,434,60,0
8,1641178800,16430.2,16441.7,16424.95,16434.95,537,60,0
9,1641179700,16434.95,16439.95,16431.95,16433.95,568,60,0
10,1641180600,16433.95,16437.95,16416.95,16421.2,803,60,0
11,1641181500,16421.2,16423.45,16413.95,16417.45,725,60,0
12,1641182400,16416.95,16420.7,16407.95,16418.7,707,60,0
13,1641183300,16418.2,16418.95,16413.2,16415.45,520,60,0
14,1641184200,16415.2,16427.45,16414.2,16424.45,484,60,0
15,1641185100,16424.2,16430.7,16420.7,16430.7,354,60,0
16,1641186000,16430.7,16432.45,16418.2,16419.95,407,60,0
17,1641186900,16420.2,16424.45,16415.8,16423.2,349,60,0
18,1641187800,16423.2,16425.2,16415.95,16422.2,295,60,0
19,1641188700,16421.95,16423.45,16418.2,16422.45,247,60,0
20,1641189600,16422.45,16422.95,16417.2,16418.7,222,60,0
21,1641190500,16418.45,16422.6,16417.4,16420.6,191,60,0
22,1641191400,16421.35,16422.35,16419.7,16421.7,151,60,0
23,1641192300,16421.7,16424.85,16419.05,16424.85,235,60,0
24,1641193200,16424.85,16426.1,16417.55,16422.45,369,60,0
25,1641194100,16422.45,16425.35,16420.2,16423.35,192,60,0
26,1641195000,16423.1,16428.1,16420.85,16426.35,238,60,0
27,1641195900,16426.6,16426.6,16421.3,16423.45,257,60,0
28,1641196800,16423.2,16427.35,16407.05,16411.2,400,60,0
29,1641197700,16411.7,16418.1,16406.7,16416.45,362,60,0
30,1641198600,16416.2,16419.7,16399.3,16409.35,513,60,0
31,1641199500,16409.35,16415.45,16405.2,16412.95,319,60,0
32,1641200400,16413.2,16414.2,16401.2,16402.95,441,60,0
33,1641201300,16402.2,16408.45,16397.47,16404.45,383,60,0
34,1641202200,16404.95,16406.2,16400.7,16405.45,371,60,0
35,1641203100,16405.45,16417.95,16404.7,16415.2,470,60,0
36,1641204000,16414.95,16418.85,16408.45,16417.35,927,60,0
37,1641204900,16416.85,16424.2,16415.45,16420.7,711,60,0
38,1641205800,16420.95,16423.2,16417.7,16420.7,432,60,0
39,1641206700,16420.7,16421.2,16401.2,16402.95,520,60,0
40,1641207600,16405.2,16419.7,16404.2,16418.95,674,60,0
41,1641208500,16418.7,16420.35,16408.45,16412.45,589,60,0
42,1641209400,16412.7,16414.7,16407.05,16414.2,451,60,0
43,1641210300,16414.2,16427.45,16414.2,16426.85,416,60,0
44,1641211200,16426.85,16433.85,16423.7,16433.7,394,60,0
45,1641212100,16433.7,16442.2,16432.2,16441.35,436,60,0
46,1641213000,16441.6,16442.35,16436.2,16439.7,343,60,0
47,1641213900,16439.7,16442.7,16435.95,16440.7,311,60,0
48,1641214800,16440.95,16460.35,16440.35,16455.7,579,60,0
49,1641215700,16455.95,16464.95,16453.45,16458.2,391,60,0
50,1641216600,16458.45,16466.85,16456.45,16458.2,381,60,0
51,1641217500,16457.95,16465.45,16454.45,16462.45,387,60,0
52,1641218400,16461.7,16462.2,16449.7,16454.45,484,60,0
53,1641219300,16454.7,16457.95,16447.7,16451.45,425,60,0
54,1641220200,16451.45,16457.35,16445.2,16450.95,441,60,0
55,1641221100,16450.95,16452.7,16442.45,16445.45,499,60,0
56,1641222000,16444.95,16457.35,16443.45,16455.2,580,60,0
57,1641222900,16455.45,16457.45,16443.45,16445.7,637,60,0
58,1641223800,16445.95,16447.45,16427.6,16432.3,779,60,0
59,1641224700,16432.3,16442.45,16397.95,16400.95,859,60,0
60,1641225600,16400.95,16408.45,16385.2,16403.05,1197,60,0
61,1641226500,16402.3,16412.45,16390.1,16397.45,1088,60,0
62,1641227400,16397.45,16498.6,16394.2,16457.95,2791,60,0
63,1641228300,16459.45,16463.45,16306.1,16330.7,2965,60,0
64,1641229200,16333.45,16405.7,16320.35,16400.7,2837,60,0
65,1641230100,16401.45,16439.7,16363.45,16433.1,2628,60,0
66,1641231000,16431.2,16437.35,16401.45,16422.85,2591,60,0
67,1641231900,16423.35,16456.1,16419.6,16450.1,2359,60,0
68,1641232800,16450.85,16457.6,16406.2,16413.55,2281,60,0
69,1641233700,16414.3,16431.35,16401.05,16425.3,2214,60,0
70,1641234600,16424.55,16427.7,16387.8,16419.1,2167,60,0
71,1641235500,16418.6,16445.95,16398.3,16405.45,2115,60,0
72,1641236400,16403.45,16413.85,16387.95,16411.35,1950,60,0
73,1641237300,16411.35,16435.2,16407.35,16428.3,1547,60,0
74,1641238200,16428.05,16430.3,16417.1,16429.35,1352,60,0
75,1641239100,16429.1,16444.45,16425.3,16433.95,1401,60,0
76,1641240000,16434.7,16448.45,16417.3,16437.45,1529,60,0
77,1641240900,16438.45,16450.1,16436.45,16443.7,1305,60,0
78,1641241800,16443.7,16476.45,16439.35,16474.45,1304,60,0
79,1641242700,16473.95,16480.2,16463.45,16473.2,1391,60,0
80,1641243600,16472.7,16481.05,16463.35,16475.7,1365,60,0
81,1641244500,16474.45,16484.85,16470.95,16477.1,1186,60,0
82,1641245400,16477.35,16507.95,16466.85,16503.95,1333,60,0
83,1641246300,16504.6,16511.55,16485.95,16487.95,1368,60,0
84,1641247200,16487.95,16508.35,16483.7,16505.95,1412,60,0
85,1641248100,16506.45,16509.55,16488.3,16495.2,1470,60,0
86,1641249000,16494.95,16507.45,16464.45,16476.95,1741,60,0
87,1641249900,16477.7,16503.45,16469.95,16503.45,1993,60,0
88,1641250800,16502.7,16514.55,16495.7,16507.95,931,60,0
89,1641251700,16507.45,16521.45,16506.95,16513.2,383,60,0
90,1641252600,16513.2,16518.2,16511.2,16513.45,226,60,0
91,1641253500,16512.7,16513.7,16504.05,16504.55,114,60,0
92,1641258000,16512.3,16519.3,16510.57,16517.82,236,60,0
93,1641258900,16518.3,16518.8,16511.3,16512.3,258,60,0
94,1641259800,16512.3,16512.55,16500.05,16505.55,463,60,0
95,1641260700,16505.8,16506.55,16491.55,16494.8,458,60,0
96,1641261600,16495.3,16497.55,16488.05,16496.05,697,60,0
97,1641262500,16495.32,16497.55,16491.3,16494.2,429,60,0
98,1641263400,16494.2,16497.3,16490.3,16494.8,368,60,0
99,1641264300,16494.8,16506.8,16494.8,16503.8,511,60,0
100,1641265200,16503.3,16504.55,16495.55,16503.55,613,60,0
101,1641266100,16502.8,16506.55,16501.9,16502.05,572,60,0
102,1641267000,16502.05,16504.05,16497.55,16502.8,704,60,0
103,1641267900,16502.8,16505.05,16497.7,16497.7,630,60,0
104,1641268800,16497.7,16501.55,16495.8,16500.55,569,60,0
105,1641269700,16500.8,16503.05,16497.05,16501.8,467,60,0
106,1641270600,16501.8,16505.3,16498.3,16503.8,392,60,0
107,1641271500,16504.05,16515.05,16502.55,16514.05,401,60,0
108,1641272400,16514.05,16517.55,16506.57,16509.8,429,60,0
109,1641273300,16509.8,16516.55,16509.55,16513.8,328,60,0
110,1641274200,16514.05,16515.8,16512.55,16515.8,227,60,0
111,1641275100,16515.8,16517.95,16511.05,16514.3,261,60,0
112,1641276000,16514.05,16515.05,16510.8,16512.3,245,60,0
113,1641276900,16512.05,16528.8,16512.05,16528.55,330,60,0
114,1641277800,16528.55,16532.45,16526.8,16529.05,310,60,0
115,1641278700,16529.05,16537.8,16529.05,16534.3,394,60,0
116,1641279600,16534.55,16542.05,16533.3,16539.55,490,60,0
117,1641280500,16539.8,16547.8,16537.05,16547.3,350,60,0
118,1641281400,16547.3,16548.8,16544.55,16545.55,352,60,0
119,1641282300,16545.55,16548.7,16543.55,16545.05,431,60,0
120,1641283200,16545.8,16552.55,16545.8,16550.55,333,60,0
121,1641284100,16550.8,16550.8,16538.95,16539.3,396,60,0
122,1641285000,16539.3,16543.4,16538.15,16540.3,262,60,0
123,1641285900,16540.05,16544.55,16538.15,16542.55,317,60,0
124,1641286800,16542.3,16543.05,16531.4,16536.55,500,60,0
125,1641287700,16536.55,16538.05,16531.9,16536.3,332,60,0
126,1641288600,16536.8,16544.55,16536.05,16544.3,351,60,0
127,1641289500,16543.8,16551.8,16539.8,16551.8,432,60,0
128,1641290400,16551.8,16551.8,16527.55,16528.2,1028,60,0
129,1641291300,16527.95,16533.8,16516.7,16526.55,828,60,0
130,1641292200,16526.05,16528.55,16497.55,16498.05,823,60,0
131,1641293100,16497.3,16509.2,16496.2,16500.05,726,60,0
132,1641294000,16500.05,16513.95,16497.3,16513.3,693,60,0
133,1641294900,16513.3,16518.65,16511.55,16517.3,472,60,0
134,1641295800,16517.3,16524.95,16511.4,16523.8,500,60,0
135,1641296700,16523.55,16530.95,16522.05,16530.05,438,60,0
136,1641297600,16529.8,16549.05,16529.8,16544.3,592,60,0
137,1641298500,16543.8,16559.3,16540.55,16557.7,647,60,0
138,1641299400,16557.95,16559.9,16551.7,16557.3,556,60,0
139,1641300300,16557.05,16558.95,16549.15,16556.55,587,60,0
140,1641301200,16556.05,16571.8,16549.8,16570.3,694,60,0
