,time,open,high,low,close,tick_volume,spread,real_volume
88,1578412800,142.251,142.452,142.02,142.09,3800,1,0
89,1578416400,142.09,142.546,142.048,142.508,4758,1,0
90,1578420000,142.508,142.551,142.29,142.463,3369,1,0
91,1578423600,142.463,142.633,142.422,142.492,2864,1,0
92,1578427200,142.493,142.573,142.462,142.462,2297,1,0
93,1578430800,142.462,142.492,142.388,142.395,3057,1,0
94,1578434400,142.397,142.438,142.383,142.401,1832,1,0
95,1578438000,142.399,142.408,142.115,142.313,1709,1,0
96,1578441600,142.321,142.344,142.122,142.236,1601,26,0
97,1578445200,142.236,142.307,141.329,141.623,4834,1,0
98,1578448800,141.628,141.725,141.124,141.435,7499,1,0
99,1578452400,141.434,141.877,141.355,141.704,6212,1,0
100,1578456000,141.704,142.507,141.685,142.348,5618,1,0
101,1578459600,142.347,142.425,141.977,142.288,4354,1,0
102,1578463200,142.288,142.375,142.048,142.118,2419,1,0
103,1578466800,142.114,142.204,142.065,142.073,2760,1,0
104,1578470400,142.079,142.378,142.068,142.302,2756,1,0
105,1578474000,142.313,142.697,142.284,142.598,4190,1,0
106,1578477600,142.604,142.839,142.431,142.787,5722,1,0
107,1578481200,142.793,142.835,142.178,142.288,4067,1,0
108,1578484800,142.286,142.663,141.977,142.587,4551,1,0
109,1578488400,142.587,142.669,142.396,142.52,4085,1,0
110,1578492000,142.517,142.631,142.194,142.398,4000,1,0
111,1578495600,142.39,142.632,142.278,142.596,3923,1,0
112,1578499200,142.596,142.828,142.562,142.66,4248,1,0
113,1578502800,142.661,142.726,142.185,142.299,3767,1,0
114,1578506400,142.303,142.953,142.253,142.929,5650,1,0
115,1578510000,142.929,143.066,142.909,142.971,4037,1,0
116,1578513600,142.972,143.066,142.926,143.004,3010,1,0
117,1578517200,143.004,143.107,142.967,143.105,2754,1,0
118,1578520800,143.1,143.102,142.786,142.814,2741,1,0
119,1578524400,142.814,142.979,142.804,142.932,1462,1,0
120,1578528000,142.847,142.952,142.777,142.858,1346,26,0
121,1578531600,142.865,142.976,142.833,142.897,1200,2,0
122,1578535200,142.903,143.236,142.882,143.139,2424,1,0
123,1578538800,143.139,143.244,143.105,143.234,2263,2,0
124,1578542400,143.234,143.234,143.092,143.148,1526,2,0
125,1578546000,143.147,143.174,143.098,143.11,1193,2,0
126,1578549600,143.103,143.18,143.088,143.171,1107,3,0
127,1578553200,143.171,143.352,143.167,143.336,1312,1,0
128,1578556800,143.336,143.454,143.238,143.284,1836,3,0
129,1578560400,143.28,143.433,143.167,143.416,2858,1,0
130,1578564000,143.41,143.41,143.097,143.103,4159,1,0
131,1578567600,143.098,143.17,142.424,142.567,4990,1,0
132,1578571200,142.569,142.753,142.498,142.746,3615,1,0
133,1578574800,142.744,142.831,142.461,142.504,2753,1,0
134,1578578400,142.504,142.734,142.43,142.574,4133,1,0
135,1578582000,142.572,143.03,142.444,142.837,3406,1,0
136,1578585600,142.836,142.954,142.728,142.876,3898,1,0
137,1578589200,142.875,142.991,142.785,142.937,2875,1,0
138,1578592800,142.937,143.107,142.879,143.069,3110,1,0
139,1578596400,143.07,143.073,142.975,143.038,2325,1,0
140,1578600000,143.038,143.039,142.886,142.901,3109,1,0
141,1578603600,142.9,143.009,142.891,142.993,1582,1,0
142,1578607200,142.996,143.125,142.979,143.081,1996,1,0
143,1578610800,143.081,143.099,143.045,143.097,646,2,0
144,1578614400,143.085,143.143,143.028,143.074,922,11,0
145,1578618000,143.074,143.15,143.055,143.108,1085,1,0
146,1578621600,143.112,143.236,143.047,143.083,2032,1,0
147,1578625200,143.084,143.143,143.041,143.104,1517,1,0
148,1578628800,143.112,143.131,143.039,143.124,1204,3,0
149,1578632400,143.127,143.152,143.1,143.14,876,4,0
150,1578636000,143.139,143.296,143.123,143.254,1056,2,0
151,1578639600,143.254,143.399,143.209,143.338,1352,1,0
152,1578643200,143.343,143.446,143.321,143.366,1308,2,0
153,1578646800,143.367,143.397,143.054,143.105,1827,1,0
154,1578650400,143.106,143.231,142.975,143.187,2809,1,0
155,1578654000,143.184,143.467,143.079,143.282,3271,1,0
156,1578657600,143.282,143.341,143.097,143.121,2705,1,0
157,1578661200,143.121,143.384,143.1,143.315,2354,1,0
158,1578664800,143.313,143.499,143.302,143.455,2217,1,0
159,1578668400,143.449,143.49,143.239,143.308,3873,1,0
160,1578672000,143.308,143.378,143.064,143.185,3550,1,0
161,1578675600,143.187,143.335,143.046,143.106,3338,1,0
162,1578679200,143.103,143.113,142.893,142.998,3148,1,0
163,1578682800,142.998,143.061,142.895,143.002,2623,1,0
164,1578686400,143.001,143.062,142.994,143.006,1471,1,0
165,1578690000,143.004,143.075,142.989,143.059,1612,1,0
166,1578693600,143.056,143.065,142.961,142.97,1941,1,0
167,1578697200,142.97,143.065,142.917,143.058,936,1,0
168,1578873600,142.792,142.856,142.722,142.774,1437,14,0
169,1578877200,142.774,142.939,142.77,142.898,845,1,0
170,1578880800,142.898,142.908,142.832,142.871,1152,2,0
171,1578884400,142.871,142.92,142.838,142.91,1500,1,0
172,1578888000,142.911,142.95,142.844,142.893,1173,1,0
173,1578891600,142.893,142.936,142.851,142.928,1137,1,0
174,1578895200,142.927,142.968,142.902,142.913,817,1,0
175,1578898800,142.913,142.915,142.803,142.888,1033,1,0
176,1578902400,142.887,142.895,142.765,142.811,1087,1,0
177,1578906000,142.811,142.816,142.48,142.531,2928,1,0
178,1578909600,142.527,142.664,142.381,142.613,3662,1,0
179,1578913200,142.613,142.829,142.368,142.503,4231,1,0
180,1578916800,142.503,142.766,142.365,142.688,3035,1,0
181,1578920400,142.688,142.734,142.422,142.425,2598,1,0
182,1578924000,142.421,142.646,142.387,142.593,2465,1,0
183,1578927600,142.593,142.716,142.514,142.628,2893,1,0
184,1578931200,142.633,142.841,142.585,142.797,4016,1,0
185,1578934800,142.787,142.803,142.631,142.661,3406,1,0
186,1578938400,142.664,142.798,142.597,142.732,2668,1,0
187,1578942000,142.73,142.869,142.682,142.841,1920,1,0
188,1578945600,142.841,142.862,142.787,142.85,1687,1,0
189,1578949200,142.849,142.91,142.829,142.88,1666,1,0
190,1578952800,142.878,142.907,142.841,142.849,1855,1,0
191,1578956400,142.848,142.856,142.765,142.805,745,1,0
192,1578960000,142.761,142.831,142.752,142.793,740,30,0
193,1578963600,142.783,142.852,142.771,142.839,1134,1,0
194,1578967200,142.85,143.204,142.85,143.142,2723,1,0
195,1578970800,143.139,143.214,142.87,142.991,3133,1,0
196,1578974400,142.991,143.11,142.904,143.09,2057,1,0
197,1578978000,143.09,143.109,142.982,142.995,1507,1,0
198,1578981600,142.995,143.055,142.982,143.032,1144,1,0
199,1578985200,143.029,143.068,142.945,142.953,1244,1,0
200,1578988800,142.962,143.068,142.932,143.015,1713,1,0
201,1578992400,143.015,143.015,142.668,142.736,2971,1,0
202,1578996000,142.747,142.766,142.451,142.647,3774,1,0
203,1578999600,142.649,142.752,142.571,142.721,2519,1,0
204,1579003200,142.721,142.915,142.653,142.899,2272,1,0
205,1579006800,142.897,143.112,142.752,142.951,3439,1,0
206,1579010400,142.951,142.981,142.764,142.801,2672,1,0
207,1579014000,142.801,142.953,142.758,142.899,3920,1,0
208,1579017600,142.901,143.033,142.869,142.984,4662,1,0
209,1579021200,142.983,143.175,142.939,143.175,4849,1,0
210,1579024800,143.175,143.285,143.118,143.239,3077,1,0
211,1579028400,143.238,143.385,143.196,143.359,2183,1,0
212,1579032000,143.359,143.434,143.092,143.235,3658,1,0
213,1579035600,143.237,143.424,143.192,143.287,3176,1,0
214,1579039200,143.287,143.292,143.168,143.172,1944,1,0
215,1579042800,143.172,143.224,143.172,143.192,869,1,0
216,1579046400,143.159,143.226,143.133,143.213,502,27,0
217,1579050000,143.213,143.215,142.998,143.04,1127,1,0
218,1579053600,143.043,143.204,143.038,143.083,2162,1,0
219,1579057200,143.083,143.199,143.075,143.196,2121,1,0
220,1579060800,143.193,143.208,143.076,143.152,1820,1,0
221,1579064400,143.152,143.187,143.097,143.134,1344,1,0
222,1579068000,143.139,143.177,143.123,143.163,1249,1,0
223,1579071600,143.159,143.27,143.146,143.248,1308,1,0
224,1579075200,143.25,143.386,143.208,143.287,1530,1,0
225,1579078800,143.287,143.314,143.091,143.112,2017,1,0
226,1579082400,143.106,143.136,142.923,143.078,3266,1,0
227,1579086000,143.081,143.122,142.661,142.735,3227,1,0
228,1579089600,142.735,142.932,142.685,142.922,2468,1,0
229,1579093200,142.913,143.126,142.841,142.964,3118,1,0
230,1579096800,142.963,142.988,142.815,142.896,2124,1,0
231,1579100400,142.896,142.959,142.79,142.874,3975,1,0
232,1579104000,142.869,143.264,142.843,143.26,5025,1,0
233,1579107600,143.259,143.26,143.042,143.231,4332,1,0
234,1579111200,143.231,143.28,143.131,143.232,3646,1,0
235,1579114800,143.232,143.327,143.192,143.216,3341,1,0
236,1579118400,143.216,143.283,143.12,143.155,3132,1,0
237,1579122000,143.155,143.225,143.141,143.169,2376,1,0
238,1579125600,143.168,143.204,143.065,143.193,2284,1,0
239,1579129200,143.191,143.309,143.156,143.304,677,1,0
240,1579132800,143.266,143.464,143.224,143.345,1196,4,0
241,1579136400,143.345,143.378,143.25,143.286,1894,1,0
242,1579140000,143.286,143.487,143.27,143.359,2075,1,0
243,1579143600,143.359,143.395,143.308,143.389,1673,1,0
244,1579147200,143.391,143.414,143.348,143.403,1301,1,0
245,1579150800,143.403,143.464,143.386,143.432,1166,1,0
246,1579154400,143.432,143.48,143.405,143.43,1100,1,0
247,1579158000,143.43,143.49,143.428,143.461,948,1,0
248,1579161600,143.459,143.462,143.308,143.404,1315,1,0
249,1579165200,143.403,143.494,143.321,143.371,2386,1,0
250,1579168800,143.371,143.76,143.239,143.604,4024,1,0
251,1579172400,143.604,143.697,143.517,143.589,3031,1,0
252,1579176000,143.592,143.697,143.514,143.668,2579,1,0
253,1579179600,143.668,143.689,143.528,143.628,2164,1,0
254,1579183200,143.628,143.791,143.594,143.681,2415,1,0
255,1579186800,143.681,143.745,143.509,143.56,3545,1,0
256,1579190400,143.56,143.725,143.535,143.634,4210,1,0
257,1579194000,143.634,143.929,143.406,143.848,4683,1,0
258,1579197600,143.848,144.111,143.796,144.053,4370,1,0
259,1579201200,144.053,144.136,143.939,144.01,2693,1,0
260,1579204800,144.007,144.062,143.868,143.891,1863,1,0
261,1579208400,143.895,143.923,143.877,143.909,1636,1,0
262,1579212000,143.908,144.024,143.904,144.011,1591,1,0
263,1579215600,144.008,144.04,143.994,144.031,668,1,0
264,1579219200,144.003,144.059,143.979,144.057,1123,13,0
265,1579222800,144.055,144.169,144.052,144.076,1061,1,0
266,1579226400,144.076,144.176,144.03,144.172,1895,1,0
267,1579230000,144.174,144.174,143.904,143.978,2202,1,0
268,1579233600,143.995,144.127,143.987,144.086,2013,1,0
269,1579237200,144.086,144.112,144.056,144.103,1376,1,0
270,1579240800,144.103,144.11,144.023,144.023,1056,1,0
271,1579244400,144.022,144.099,144.006,144.073,1134,1,0
272,1579248000,144.074,144.301,144.061,144.283,1869,1,0
273,1579251600,144.284,144.3,144.113,144.173,2073,1,0
274,1579255200,144.188,144.387,144.114,144.263,3151,1,0
275,1579258800,144.26,144.527,143.683,143.841,4932,1,0
276,1579262400,143.841,143.983,143.609,143.65,3491,1,0
277,1579266000,143.651,143.651,143.488,143.595,3075,1,0
278,1579269600,143.596,143.837,143.549,143.7,2670,1,0
279,1579273200,143.701,143.849,143.653,143.741,3610,1,0
280,1579276800,143.744,143.792,143.447,143.555,3787,1,0
281,1579280400,143.544,143.57,143.372,143.548,4016,1,0
282,1579284000,143.55,143.603,143.424,143.523,2992,1,0
283,1579287600,143.524,143.542,143.386,143.447,1700,1,0
284,1579291200,143.446,143.464,143.362,143.378,1373,1,0
285,1579294800,143.381,143.418,143.3,143.383,1525,1,0
286,1579298400,143.38,143.406,143.336,143.365,1754,1,0
287,1579302000,143.36,143.369,143.291,143.321,1424,1,0
288,1579478400,143.12,143.271,143.119,143.179,457,7,0
289,1579482000,143.179,143.328,143.177,143.306,998,2,0
290,1579485600,143.306,143.354,143.213,143.234,1670,1,0
291,1579489200,143.234,143.29,143.214,143.255,1483,1,0
292,1579492800,143.254,143.3,143.247,143.279,1281,1,0
293,1579496400,143.282,143.303,143.25,143.288,952,1,0
294,1579500000,143.288,143.296,143.243,143.256,1050,1,0
295,1579503600,143.256,143.279,143.166,143.172,944,4,0
296,1579507200,143.173,143.212,143.072,143.182,1296,2,0
297,1579510800,143.182,143.244,142.881,142.907,1981,1,0
298,1579514400,142.907,143.048,142.87,142.913,2950,1,0
299,1579518000,142.912,143.045,142.803,143.044,2649,1,0
300,1579521600,143.044,143.121,142.962,143.072,1892,1,0
301,1579525200,143.072,143.279,143.049,143.221,1901,1,0
302,1579528800,143.213,143.213,143.089,143.143,1589,1,0
303,1579532400,143.141,143.33,143.104,143.25,2191,1,0
304,1579536000,143.251,143.252,143.132,143.203,1367,1,0
305,1579539600,143.203,143.219,143.035,143.163,1701,1,0
306,1579543200,143.168,143.219,143.153,143.184,1469,1,0
307,1579546800,143.184,143.258,143.182,143.232,1053,1,0
308,1579550400,143.232,143.233,143.194,143.201,727,1,0
309,1579554000,143.201,143.256,143.187,143.234,1227,1,0
310,1579557600,143.23,143.294,143.229,143.279,2199,3,0
311,1579561200,143.283,143.363,143.255,143.325,2383,4,0
312,1579564800,143.299,143.342,143.293,143.309,298,10,0
313,1579568400,143.304,143.321,143.24,143.268,779,4,0
314,1579572000,143.268,143.3,143.224,143.254,1585,1,0
315,1579575600,143.258,143.258,142.865,142.943,3934,1,0
316,1579579200,142.942,143.06,142.866,143.024,2376,1,0
317,1579582800,143.024,143.149,143.008,143.109,2134,1,0
318,1579586400,143.109,143.122,143.033,143.111,1545,2,0
319,1579590000,143.111,143.223,143.055,143.055,1598,1,0
320,1579593600,143.06,143.129,142.925,142.937,1835,1,0
321,1579597200,142.941,143.091,142.904,143.041,2914,1,0
322,1579600800,143.042,143.178,142.897,143.089,4020,1,0
323,1579604400,143.095,143.442,143.025,143.383,3542,1,0
324,1579608000,143.383,143.518,143.358,143.415,2857,1,0
325,1579611600,143.416,143.753,143.416,143.72,3006,1,0
326,1579615200,143.716,143.792,143.566,143.595,2328,1,0
327,1579618800,143.594,143.975,143.592,143.89,3791,1,0
328,1579622400,143.891,143.939,143.65,143.669,2873,1,0
329,1579626000,143.669,143.707,143.409,143.515,3819,1,0
330,1579629600,143.512,143.581,143.357,143.445,2914,1,0
331,1579633200,143.451,143.485,143.39,143.398,1981,1,0
332,1579636800,143.397,143.5,143.322,143.342,3386,1,0
333,1579640400,143.342,143.365,143.255,143.275,2686,2,0
334,1579644000,143.275,143.332,143.22,143.24,2684,2,0
335,1579647600,143.238,143.289,143.186,143.286,1848,1,0
336,1579651200,143.264,143.338,143.264,143.31,1255,24,0
337,1579654800,143.323,143.409,143.302,143.385,1069,1,0
338,1579658400,143.384,143.51,143.37,143.422,2120,1,0
339,1579662000,143.422,143.511,143.334,143.403,2490,1,0
340,1579665600,143.403,143.61,143.393,143.532,3170,1,0
341,1579669200,143.532,143.548,143.423,143.452,1846,1,0
342,1579672800,143.451,143.491,143.422,143.484,923,1,0
343,1579676400,143.485,143.74,143.485,143.687,1915,1,0
344,1579680000,143.686,143.803,143.606,143.755,2237,1,0
345,1579683600,143.756,143.759,143.531,143.614,2266,1,0
346,1579687200,143.608,143.608,143.389,143.546,3440,1,0
347,1579690800,143.546,143.643,143.382,143.622,2865,1,0
348,1579694400,143.627,143.7,143.571,143.641,2917,1,0
349,1579698000,143.635,144.11,143.625,144.038,4682,1,0
350,1579701600,144.051,144.357,144.043,144.295,3921,1,0
351,1579705200,144.284,144.456,144.272,144.377,3833,1,0
352,1579708800,144.375,144.61,144.249,144.252,4198,1,0
353,1579712400,144.252,144.515,144.165,144.431,4920,1,0
354,1579716000,144.429,144.461,144.311,144.387,3511,1,0
355,1579719600,144.387,144.419,144.236,144.243,2323,1,0
356,1579723200,144.241,144.243,144.167,144.186,1605,1,0
357,1579726800,144.186,144.355,144.185,144.326,2011,1,0
358,1579730400,144.327,144.344,144.274,144.317,2533,1,0
359,1579734000,144.317,144.361,144.292,144.321,1461,1,0
360,1579737600,144.308,144.412,144.281,144.293,1011,11,0
361,1579741200,144.29,144.324,144.117,144.236,1705,1,0
362,1579744800,144.236,144.308,144.139,144.144,2549,1,0
363,1579748400,144.143,144.167,144.0,144.039,2756,1,0
364,1579752000,144.039,144.076,144.015,144.029,1653,1,0
365,1579755600,144.029,144.063,143.934,143.935,1598,1,0
366,1579759200,143.935,143.935,143.843,143.903,1596,1,0
367,1579762800,143.903,143.912,143.758,143.8,2024,1,0
368,1579766400,143.8,143.924,143.663,143.906,2182,1,0
369,1579770000,143.905,144.1,143.837,144.091,2861,1,0
370,1579773600,144.089,144.089,143.712,143.786,3866,1,0
371,1579777200,143.787,143.871,143.713,143.836,2733,1,0
372,1579780800,143.836,144.005,143.737,143.884,2324,1,0
373,1579784400,143.884,143.929,143.788,143.899,2050,1,0
374,1579788000,143.902,143.967,143.79,143.824,2248,1,0
375,1579791600,143.82,143.971,143.739,143.79,4665,1,0
376,1579795200,143.79,143.889,143.391,143.49,5959,1,0
377,1579798800,143.494,143.531,143.208,143.5,4680,1,0
378,1579802400,143.5,143.505,143.22,143.354,3856,1,0
379,1579806000,143.359,143.406,143.313,143.364,2686,1,0
380,1579809600,143.369,143.446,143.305,143.446,2460,1,0
381,1579813200,143.446,143.682,143.428,143.664,2555,1,0
382,1579816800,143.664,143.678,143.591,143.654,2015,1,0
383,1579820400,143.654,143.736,143.644,143.715,1266,3,0
384,1579824000,143.539,143.724,143.539,143.695,1123,24,0
385,1579827600,143.688,143.765,143.687,143.738,983,4,0
386,1579831200,143.738,143.752,143.605,143.668,2322,2,0
387,1579834800,143.67,143.688,143.546,143.588,2216,1,0
388,1579838400,143.587,143.659,143.553,143.642,1664,1,0
389,1579842000,143.643,143.668,143.617,143.66,974,1,0
390,1579845600,143.66,143.769,143.659,143.722,1149,1,0
391,1579849200,143.722,143.76,143.668,143.758,1145,2,0
392,1579852800,143.758,143.904,143.738,143.86,1232,1,0
393,1579856400,143.86,143.86,143.659,143.791,2506,1,0
394,1579860000,143.788,144.084,143.723,144.045,3726,1,0
395,1579863600,144.045,144.401,143.378,143.468,5238,1,0
396,1579867200,143.466,143.631,143.338,143.525,3765,1,0
397,1579870800,143.525,143.557,143.358,143.468,3500,1,0
398,1579874400,143.467,143.517,143.381,143.419,2271,1,0
399,1579878000,143.417,143.523,143.378,143.49,3442,1,0
400,1579881600,143.491,143.548,143.356,143.387,3750,1,0
401,1579885200,143.387,143.387,142.802,143.004,4758,1,0
402,1579888800,143.012,143.037,142.848,142.884,3807,1,0
403,1579892400,142.88,143.004,142.787,142.976,3653,1,0
404,1579896000,142.977,143.012,142.855,142.868,3566,1,0
405,1579899600,142.867,142.937,142.719,142.904,3501,1,0
406,1579903200,142.904,142.984,142.862,142.894,3724,2,0
407,1579906800,142.897,142.931,142.826,142.859,1154,1,0
408,1580083200,142.464,142.535,142.334,142.375,1252,5,0
409,1580086800,142.387,142.46,142.057,142.107,4812,2,0
410,1580090400,142.109,142.505,142.1,142.484,4073,1,0
411,1580094000,142.483,142.499,142.346,142.407,2265,1,0
412,1580097600,142.407,142.411,142.146,142.241,2174,2,0
413,1580101200,142.242,142.413,142.24,142.376,1948,1,0
414,1580104800,142.376,142.529,142.319,142.473,1570,2,0
415,1580108400,142.473,142.511,142.358,142.401,1430,1,0
416,1580112000,142.401,142.517,142.386,142.479,1666,2,0
417,1580115600,142.471,142.67,142.45,142.644,3222,1,0
418,1580119200,142.649,142.749,142.429,142.524,4171,1,0
419,1580122800,142.531,142.651,142.286,142.599,4348,1,0
420,1580126400,142.599,142.673,142.5,142.544,3182,1,0
421,1580130000,142.535,142.605,142.411,142.499,3378,1,0
422,1580133600,142.499,142.508,142.276,142.378,3746,1,0
423,1580137200,142.383,142.506,142.304,142.405,3620,1,0
424,1580140800,142.405,142.517,142.176,142.333,5231,1,0
425,1580144400,142.34,142.38,142.139,142.193,5114,1,0
426,1580148000,142.19,142.315,142.131,142.227,4161,1,0
427,1580151600,142.227,142.387,142.099,142.343,3877,1,0
428,1580155200,142.343,142.412,142.19,142.201,2892,1,0
429,1580158800,142.202,142.25,142.088,142.129,2703,1,0
430,1580162400,142.129,142.234,142.123,142.142,2778,1,0
431,1580166000,142.144,142.199,142.136,142.176,1523,1,0
432,1580169600,142.131,142.218,142.105,142.182,897,3,0
433,1580173200,142.182,142.285,142.149,142.257,1374,1,0
434,1580176800,142.255,142.312,142.086,142.134,1579,1,0
435,1580180400,142.134,142.455,142.128,142.432,2586,1,0
436,1580184000,142.431,142.439,142.281,142.346,1250,1,0
437,1580187600,142.346,142.346,142.258,142.308,1005,2,0
438,1580191200,142.308,142.35,142.267,142.283,1493,2,0
439,1580194800,142.283,142.395,142.226,142.353,1600,2,0
440,1580198400,142.353,142.356,142.112,142.224,2515,1,0
441,1580202000,142.225,142.232,142.055,142.078,2256,1,0
442,1580205600,142.071,142.075,141.611,141.672,4133,1,0
443,1580209200,141.672,141.838,141.499,141.796,4654,1,0
444,1580212800,141.795,141.839,141.642,141.674,2814,1,0
445,1580216400,141.674,141.735,141.504,141.708,3027,1,0
446,1580220000,141.708,142.034,141.568,141.909,3882,1,0
447,1580223600,141.909,141.956,141.745,141.787,3707,1,0
448,1580227200,141.787,141.807,141.479,141.686,4361,1,0
449,1580230800,141.686,141.882,141.638,141.706,4768,1,0
450,1580234400,141.708,141.874,141.636,141.871,3262,1,0
451,1580238000,141.871,141.923,141.797,141.857,2744,1,0
452,1580241600,141.856,141.9,141.837,141.852,2270,1,0
453,1580245200,141.852,141.983,141.822,141.964,2256,1,0
454,1580248800,141.965,142.086,141.935,142.07,2305,1,0
455,1580252400,142.07,142.21,142.058,142.185,1342,1,0
456,1580256000,142.091,142.353,142.087,142.277,770,1,0
457,1580259600,142.28,142.28,142.077,142.132,1884,2,0
458,1580263200,142.131,142.213,142.043,142.101,2216,1,0
459,1580266800,142.102,142.228,142.045,142.147,3448,1,0
460,1580270400,142.148,142.173,142.071,142.122,1906,1,0
461,1580274000,142.122,142.211,142.121,142.171,1509,1,0
462,1580277600,142.172,142.179,142.141,142.179,1110,2,0
463,1580281200,142.178,142.188,142.081,142.145,1291,2,0
464,1580284800,142.143,142.144,142.061,142.085,1574,1,0
465,1580288400,142.084,142.084,141.842,141.939,2486,1,0
