,time,open,high,low,close,tick_volume,spread,real_volume
0,2022-01-03 01:00:00,16399.95,16408.7,16387.47,16387.85,497,60,0
1,2022-01-03 01:15:00,16387.85,16401.95,16385.05,16394.7,550,60,0
2,2022-01-03 01:30:00,16394.7,16395.95,16383.8,16390.8,386,60,0
3,2022-01-03 01:45:00,16391.3,16401.7,16389.95,16397.95,323,60,0
4,2022-01-03 02:00:00,16399.7,16406.8,16398.7,16399.2,425,60,0
5,2022-01-03 02:15:00,16399.7,16415.95,16398.45,16414.7,445,60,0
6,2022-01-03 02:30:00,16414.2,16427.2,16414.2,16424.45,476,60,0
7,2022-01-03 02:45:00,16424.7,16434.45,16421.2,16430.2,434,60,0
8,2022-01-03 03:00:00,16430.2,16441.7,16424.95,16434.95,537,60,0
9,2022-01-03 03:15:00,16434.95,16439.95,16431.95,16433.95,568,60,0
10,2022-01-03 03:30:00,16433.95,16437.95,16416.95,16421.2,803,60,0
11,2022-01-03 03:45:00,16421.2,16423.45,16413.95,16417.45,725,60,0
12,2022-01-03 04:00:00,16416.95,16420.7,16407.95,16418.7,707,60,0
13,2022-01-03 04:15:00,16418.2,16418.95,16413.2,16415.45,520,60,0
14,2022-01-03 04:30:00,16415.2,16427.45,16414.2,16424.45,484,60,0
15,2022-01-03 04:45:00,16424.2,16430.7,16420.7,16430.7,354,60,0
16,2022-01-03 05:00:00,16430.7,16432.45,16418.2,16419.95,407,60,0
17,2022-01-03 05:15:00,16420.2,16424.45,16415.8,16423.2,349,60,0
18,2022-01-03 05:30:00,16423.2,16425.2,16415.95,16422.2,295,60,0
19,2022-01-03 05:45:00,16421.95,16423.45,16418.2,16422.45,247,60,0
20,2022-01-03 06:00:00,16422.45,16422.95,16417.2,16418.7,222,60,0
21,2022-01-03 06:15:00,16418.45,16422.6,16417.4,16420.6,191,60,0
22,2022-01-03 06:30:00,16421.35,16422.35,16419.7,16421.7,151,60,0
23,2022-01-03 06:45:00,16421.7,16424.85,16419.05,16424.85,235,60,0
24,2022-01-03 07:00:00,16424.85,16426.1,16417.55,16422.45,369,60,0
25,2022-01-03 07:15:00,16422.45,16425.35,16420.2,16423.35,192,60,0
26,2022-01-03 07:30:00,16423.1,16428.1,16420.85,16426.35,238,60,0
27,2022-01-03 07:45:00,16426.6,16426.6,16421.3,16423.45,257,60,0
28,2022-01-03 08:00:00,16423.2,16427.35,16407.05,16411.2,400,60,0
29,2022-01-03 08:15:00,16411.7,16418.1,16406.7,16416.45,362,60,0
30,2022-01-03 08:30:00,16416.2,16419.7,16399.3,16409.35,513,60,0
31,2022-01-03 08:45:00,16409.35,16415.45,16405.2,16412.95,319,60,0
32,2022-01-03 09:00:00,16413.2,16414.2,16401.2,16402.95,441,60,0
33,2022-01-03 09:15:00,16402.2,16408.45,16397.47,16404.45,383,60,0
34,2022-01-03 09:30:00,16404.95,16406.2,16400.7,16405.45,371,60,0
35,2022-01-03 09:45:00,16405.45,16417.95,16404.7,16415.2,470,60,0
36,2022-01-03 10:00:00,16414.95,16418.85,16408.45,16417.35,927,60,0
37,2022-01-03 10:15:00,16416.85,16424.2,16415.45,16420.7,711,60,0
38,2022-01-03 10:30:00,16420.95,16423.2,16417.7,16420.7,432,60,0
39,2022-01-03 10:45:00,16420.7,16421.2,16401.2,16402.95,520,60,0
40,2022-01-03 11:00:00,16405.2,16419.7,16404.2,16418.95,674,60,0
41,2022-01-03 11:15:00,16418.7,16420.35,16408.45,16412.45,589,60,0
42,2022-01-03 11:30:00,16412.7,16414.7,16407.05,16414.2,451,60,0
43,2022-01-03 11:45:00,16414.2,16427.45,16414.2,16426.85,416,60,0
44,2022-01-03 12:00:00,16426.85,16433.85,16423.7,16433.7,394,60,0
45,2022-01-03 12:15:00,16433.7,16442.2,16432.2,16441.35,436,60,0
46,2022-01-03 12:30:00,16441.6,16442.35,16436.2,16439.7,343,60,0
47,2022-01-03 12:45:00,16439.7,16442.7,16435.95,16440.7,311,60,0
48,2022-01-03 13:00:00,16440.95,16460.35,16440.35,16455.7,579,60,0
49,2022-01-03 13:15:00,16455.95,16464.95,16453.45,16458.2,391,60,0
